Record_Timestamp,Vehicle_Type,Crop_Type,Harvest_Date,Crop_Yield,Storage_Temperature,Storage_Humidity,Fuel_Consumption,Route_Distance,Delivery_Time,Traffic_Level,Temperature,Humidity,Vehicle_Load_Capacity,Vibration_Level,Queue_Time,Weather_Impact,Station_Capacity,Operational_Cost,Energy_Consumption,IoT_Sensor_Reading_Temperature,IoT_Sensor_Reading_Humidity,IoT_Sensor_Reading_Light,Warehouse_Storage_Time,Inventory_Levels,Fuel_Costs,Spoilage_Risk,Efficiency_Ratio,Quality_Maintenance_Ratio,Imputed_Field_Count,Has_Data_Quality_Issue
2021-12-11 01:00:00,Van,Wheat,2017-08-27,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,21.117550639577907,5.088651167366015,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,243.4208846958388,0.1,1.0,1.0,22,True
2021-12-11 02:00:00,Truck,Corn,2017-11-20,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,34.82232795531134,2.082388492676818,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,28.53546525655964,0.1,1.0,1.0,22,True
2021-12-11 03:00:00,Truck,Rice,2017-01-16,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,25.90467850173612,3.500230807248229,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,67.80362341954879,0.1,1.0,1.0,22,True
2021-12-11 04:00:00,Van,Rice,2017-04-11,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,61.143551427487566,2.5466507388749933,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,13.37690235417929,0.1,1.0,1.0,22,True
2021-12-11 05:00:00,Truck,Wheat,2017-11-11,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,7.377667731844058,3.3383925419365403,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,39.98177666654758,0.1,1.0,1.0,22,True
2021-12-11 06:00:00,Truck,Corn,2017-01-18,1000.0,1.9496402317291504,65.0,20.0,100.0,315.13065642131426,5.0,20.0,65.0,1000.0,5.0,1.2129430359171736,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,156.76962479321173,0.1,1.0,1.0,21,True
2021-12-11 07:00:00,Van,Corn,2017-09-30,1000.0,18.0,65.0,20.0,100.0,717.2266993543186,5.0,20.0,65.0,1000.0,5.0,2.278682219290709,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,286.2828716353915,0.1,1.0,1.0,22,True
2021-12-11 08:00:00,Van,Wheat,2017-07-18,1000.0,18.0,65.0,20.0,100.0,273.0672933136844,5.0,20.0,65.0,1000.0,63.118112963375424,6.16823410621515,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,153.07844105677765,0.1,1.0,1.0,21,True
2021-12-11 09:00:00,Van,Wheat,2017-09-16,1000.0,18.0,65.0,20.0,100.0,33.94116743431595,5.0,20.0,65.0,1000.0,5.0,1.5526752922317502,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,560.0577352130466,0.1,1.0,1.0,22,True
2021-12-11 10:00:00,Truck,Corn,2017-06-14,1000.0,36.241756166792754,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,1.5342460427424804,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,49.67510952436394,0.1,1.0,1.0,22,True
2021-12-11 11:00:00,Truck,Corn,2017-02-10,1000.0,18.0,65.0,20.0,100.0,518.3111744370685,5.0,20.0,65.0,1000.0,21.325950056522643,3.5790127776027427,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,675.4877346865613,0.1,1.0,1.0,21,True
2021-12-11 12:00:00,Truck,Corn,2017-04-08,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,4.509876757072414,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,30.22070888868421,0.1,1.0,1.0,23,True
2021-12-11 13:00:00,Truck,Rice,2017-05-06,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,44.7096354888033,2.0879566200916675,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,70.38731881222124,0.1,1.0,1.0,22,True
2021-12-11 14:00:00,Truck,Corn,2017-01-21,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,64.81353195266674,3.0721107325054446,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,44.460733218001415,0.1,1.0,1.0,22,True
2021-12-11 15:00:00,Truck,Corn,2017-01-07,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,49.24577034926944,10.43519352327033,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,115.82421564908394,0.1,1.0,1.0,22,True
2021-12-11 16:00:00,Truck,Wheat,2017-01-23,1000.0,35.341198305839434,65.0,20.0,100.0,1.968910286468968,5.0,20.0,65.0,1000.0,5.0,12.055447837374228,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,11.18311538044986,0.1,1.0,1.0,21,True
2021-12-11 17:00:00,Truck,Rice,2017-01-30,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,39.699082294421565,6.292698901739151,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,142.0613562947561,0.1,1.0,1.0,22,True
2021-12-11 18:00:00,Truck,Rice,2017-11-06,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,99.44015786090912,2.1444712759481863,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,1011.321214252142,0.97000580950663,1.0,1.0,21,True
2021-12-11 19:00:00,Truck,Rice,2017-11-27,1000.0,18.0,65.0,20.0,100.0,65.53490536062063,5.0,20.0,65.0,1000.0,3.970259189371161,6.639140348070081,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,7340.026250686024,1000.0,154.32616537557985,0.1,1.0,0.7537574817322662,19,True
2021-12-11 20:00:00,Truck,Corn,2017-01-25,1000.0,18.0,65.0,20.0,100.0,1285.407029078822,4.363951422816631,20.0,65.0,1000.0,45.64899618366145,4.39438377391723,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,115.8502318579611,0.1,1.0,1.0,20,True
2021-12-11 21:00:00,Truck,Corn,2017-09-24,1000.0,18.0,65.0,20.0,100.0,9.13284469645298,5.0,20.0,65.0,1000.0,46.43820412453961,1.19990279724771,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,23.543417371320118,0.1,1.0,1.0,21,True
2021-12-11 22:00:00,Truck,Wheat,2017-11-20,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,23.476416942917,4.621169360465166,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,333.96988719926344,0.1,1.0,1.0,22,True
2021-12-11 23:00:00,Van,Wheat,2017-01-06,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,93.53155321882636,2.862835703558148,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,98.38471799510124,0.1,1.0,1.0,22,True
2021-12-12 00:00:00,Van,Wheat,2017-05-04,1000.0,18.0,65.0,20.0,100.0,120.58886855250908,5.0,20.0,65.0,1000.0,30.42835273744768,7.386536357517527,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,327.823837686961,0.1,1.0,1.0,21,True
2021-12-12 01:00:00,Van,Wheat,2017-09-17,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,13.793478414187277,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,1986.006732651804,1000.0,29.74921561336508,0.1,1.0,1.0,22,True
2021-12-12 02:00:00,Truck,Corn,2017-05-17,1000.0,36.211377268441176,65.0,20.0,100.0,766.8418222267453,5.0,20.0,65.0,1000.0,40.3862069172352,1.2498584920270777,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,32.87046792695212,0.1,1.0,1.0,20,True
2021-12-12 03:00:00,Truck,Wheat,2017-10-26,1000.0,18.0,65.0,20.0,100.0,300.52986236185853,5.0,20.0,65.0,1000.0,5.0,4.526233739671844,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,147.87905781569663,0.1,1.0,1.0,22,True
2021-12-12 04:00:00,Truck,Wheat,2017-04-22,1000.0,47.273182141579206,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,8.887492539415923,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,55.39920563133342,0.1,1.0,1.0,22,True
2021-12-12 05:00:00,Van,Wheat,2017-11-16,1000.0,14.479409579894748,65.0,20.0,100.0,129.70753334762443,5.0,20.0,65.0,1000.0,5.0,7.438311195563558,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,123.55729898927538,0.1,1.0,1.0,21,True
2021-12-12 06:00:00,Truck,Corn,2017-01-28,1000.0,18.0,65.0,20.0,100.0,37.03367597259245,5.0,0.0014087625339707,65.0,1000.0,5.0,13.57619572512697,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,19.66923912925172,0.1,1.0,1.0,21,True
2021-12-12 07:00:00,Truck,Corn,2017-06-26,1000.0,20.537161968226645,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,69.69075071068576,5.042763680810697,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,68.85326438638386,0.1,1.0,1.0,21,True
2021-12-12 08:00:00,Truck,Wheat,2017-01-13,1000.0,10.334820712789318,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,52.93935801846842,5.906565933864597,53.8587481576547,50.0,1000.0,100.0,25.0,65.0,500.0,1447.296629757737,1000.0,89.75834997753456,0.1,1.0,1.0,19,True
2021-12-12 09:00:00,Truck,Wheat,2017-10-15,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,2.4811854014751,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,66.17115367948706,0.1,1.0,1.0,23,True
2021-12-12 10:00:00,Van,Corn,2017-11-05,1000.0,18.0,65.0,20.0,100.0,226.48309528170785,5.0,20.0,65.0,1000.0,5.0,17.019818271767107,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,263.5765360101933,0.1,1.0,1.0,22,True
2021-12-12 11:00:00,Truck,Wheat,2017-02-23,1000.0,18.0,65.0,20.0,100.0,1478.3750472611262,5.0,20.0,65.0,1000.0,5.0,6.579392348015376,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,41.56629715439252,0.1,1.0,1.0,22,True
2021-12-12 12:00:00,Truck,Rice,2017-09-27,1000.0,1.883292124050235,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,30.77460278436733,1.7568677339559742,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,33.87711024175862,0.1,1.0,1.0,21,True
2021-12-12 13:00:00,Truck,Corn,2017-12-18,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,18.38700165875365,44.38052215121113,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,46.60589319710585,0.1,1.0,1.0,22,True
2021-12-12 14:00:00,Truck,Wheat,2017-12-29,1000.0,18.0,65.0,20.0,100.0,768.1926194552543,5.0,20.0,65.0,1000.0,14.904920163242874,2.453773976609112,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,68.06033320758874,0.1,1.0,1.0,21,True
2021-12-12 15:00:00,Van,Rice,2017-07-06,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,5.884877046954802,8.031203283156852,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,186.62084230423747,0.1,1.0,1.0,22,True
2021-12-12 16:00:00,Truck,Wheat,2017-02-10,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,54.70791490029493,3.8191701505710247,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,128.3705134423131,0.1,1.0,1.0,22,True
2021-12-12 17:00:00,Van,Corn,2017-05-14,1000.0,18.0,65.0,20.0,100.0,70.07210131161175,5.0,20.0,65.0,1000.0,5.0,8.589909336534,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,442.77145179442033,0.1,1.0,1.0,22,True
2021-12-12 18:00:00,Truck,Corn,2017-07-12,1000.0,18.0,65.0,20.0,100.0,133.3186702338043,5.0,20.0,65.0,1000.0,5.0,1.188377196641362,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,35.297764946766684,0.1,1.0,1.0,22,True
2021-12-12 19:00:00,Truck,Wheat,2017-02-02,1000.0,18.0,65.0,20.0,100.0,1956.7907597490616,5.0,20.0,65.0,1000.0,76.39391959359874,1.8395642575740192,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,4794.269691753971,1000.0,84.14368877504123,0.1,1.0,1.0,20,True
2021-12-12 20:00:00,Van,Corn,2017-03-04,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,44.60667420784626,4.433501595013191,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,245.58796060855693,0.1,1.0,1.0,22,True
2021-12-12 21:00:00,Motorbike,Corn,2017-12-02,1000.0,11.824645825271018,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,10.540458513117638,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,44.77615596201327,0.1,1.0,1.0,22,True
2021-12-12 22:00:00,Truck,Rice,2017-02-09,1000.0,50.162028182952255,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,54.6724415594577,2.2039671523029045,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,19.4517334374969,0.1,1.0,1.0,21,True
2021-12-12 23:00:00,Truck,Corn,2017-05-19,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,61.00841192371735,4.981699306672042,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,219.4975869469676,0.1,1.0,1.0,22,True
2021-12-13 00:00:00,Truck,Corn,2017-02-13,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,5.667136273046295,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,98.3935864000726,0.1,1.0,1.0,23,True
2021-12-13 01:00:00,Truck,Rice,2017-07-30,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,0.3648027675269721,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,30.420642052131253,0.1,1.0,1.0,23,True
2021-12-13 02:00:00,Truck,Wheat,2017-04-02,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,79.85384381410277,4.772906796538157,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,20.515058171322405,0.1,1.0,1.0,22,True
2021-12-13 03:00:00,Truck,Rice,2017-08-18,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,4.047069344181292,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,18.19005176175488,0.1,1.0,1.0,23,True
2021-12-13 04:00:00,Truck,Rice,2017-06-01,1000.0,18.0,65.0,20.0,100.0,43.84265229250219,5.0,20.0,65.0,1000.0,5.0,8.6264974750612,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,41.78183783197982,0.1,1.0,1.0,22,True
2021-12-13 05:00:00,Motorbike,Corn,2017-12-17,1000.0,18.0,65.0,20.0,100.0,341.407587524898,5.0,20.0,65.0,1000.0,33.591141902587694,4.416216393143445,32.26409048400921,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,19.195168614639105,0.1,1.0,1.0,20,True
2021-12-13 06:00:00,Truck,Wheat,2017-10-30,1000.0,53.33734566880775,65.0,20.0,100.0,90.34718830853832,5.0,20.0,65.0,1000.0,5.0,1.999560946004796,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,54.53652130616441,0.1,1.0,1.0,21,True
2021-12-13 07:00:00,Motorbike,Corn,2017-06-08,1000.0,18.0,65.0,20.0,100.0,282.56586213036724,5.0,20.0,65.0,1000.0,5.0,2.661142207249756,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,306.629897144701,0.1,1.0,1.0,22,True
2021-12-13 08:00:00,Van,Rice,2017-11-15,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,12.46124958663336,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,235.62527309346325,0.1,1.0,1.0,23,True
2021-12-13 09:00:00,Van,Corn,2017-03-16,1000.0,18.0,65.0,20.0,100.0,200.07546016721557,5.0,20.0,65.0,1000.0,5.0,2.8819659470781915,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,59.98360670036499,0.1,1.0,1.0,22,True
2021-12-13 10:00:00,Motorbike,Rice,2017-01-13,1000.0,18.0,65.0,20.0,100.0,1939.117503832596,5.0,20.0,65.0,1000.0,6.056187306992388,2.515268426757733,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,97.3090363217452,0.1,1.0,1.0,21,True
2021-12-13 11:00:00,Van,Wheat,2017-10-21,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,23.00077551325264,3.1006762687118927,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,355.4608450695182,0.1,1.0,1.0,22,True
2021-12-13 12:00:00,Van,Wheat,2017-11-20,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,3.705618382907556,5.655062682281884,28.116860480048636,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,618.3877338057007,0.1,1.0,0.8654733909222633,20,True
2021-12-13 13:00:00,Truck,Wheat,2017-07-11,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,82.33024911251202,2.985003170769821,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,67.0276140144963,0.1,1.0,1.0,22,True
2021-12-13 14:00:00,Truck,Corn,2017-06-19,1000.0,18.0,65.0,20.0,100.0,423.08667242790176,5.0,20.0,65.0,1000.0,66.20169139060435,9.223424576942026,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,1586.2279006291908,0.1,1.0,1.0,21,True
2021-12-13 15:00:00,Motorbike,Corn,2017-04-14,1000.0,0.3123293350149321,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,5.759131078746484,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,452.9618834628279,0.1,1.0,1.0,22,True
2021-12-13 16:00:00,Truck,Rice,2017-06-23,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,46.678132467589286,0.990204066335264,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,779.735080494731,0.1,1.0,1.0,22,True
2021-12-13 17:00:00,Truck,Wheat,2017-01-17,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,2.802677846228363,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,27.143594602713826,0.1,1.0,1.0,23,True
2021-12-13 18:00:00,Van,Corn,2017-01-06,1000.0,18.0,65.0,20.0,100.0,1235.983717886333,5.0,20.0,65.0,1000.0,5.0,8.411257473785748,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,2067.512744595844,1000.0,58.32433212240631,0.1,1.0,1.0,21,True
2021-12-13 19:00:00,Truck,Corn,2017-02-05,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,66.17714954026823,4.154276006756869,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,40.53503401733828,0.1,1.0,1.0,22,True
2021-12-13 20:00:00,Van,Rice,2017-08-07,1000.0,18.0,65.0,20.0,100.0,255.47375582249052,5.0,20.0,65.0,1000.0,5.0,1.784725090494067,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,62.419939443685095,0.1,1.0,1.0,22,True
2021-12-13 21:00:00,Truck,Corn,2017-03-14,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,21.4233570407096,2.9996197393548814,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,64.06019810233838,0.1,1.0,1.0,22,True
2021-12-13 22:00:00,Truck,Corn,2017-02-26,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,5.667148240183329,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,912.2905375234848,0.1,1.0,1.0,23,True
2021-12-13 23:00:00,Truck,Corn,2017-01-18,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,3.600763919514788,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,300.2298660155959,0.1,1.0,1.0,23,True
2021-12-14 00:00:00,Motorbike,Corn,2017-08-05,1000.0,18.0,65.0,20.0,100.0,364.6888188271333,5.0,20.0,65.0,1000.0,5.439715528278657,7.731710098181751,24.18672002966338,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,39.08563961389366,0.1,1.0,0.8522918871723527,19,True
2021-12-14 01:00:00,Truck,Wheat,2017-11-03,1000.0,18.0,65.0,20.0,100.0,67.91380414479093,5.0,20.0,65.0,1000.0,5.0,7.833455067195882,14.583889562489896,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,1609.5374017358404,0.1,1.0,1.0,21,True
2021-12-14 02:00:00,Van,Corn,2017-03-19,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,5.039846979834794,2.808169858118928,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,105.68350993070986,0.1,1.0,1.0,22,True
2021-12-14 03:00:00,Truck,Wheat,2017-07-18,1000.0,18.0,65.0,20.0,100.0,1166.1294458576174,5.0,20.0,65.0,1000.0,5.0,3.843105004232114,13.764477137066358,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,917.19083692374,0.1,1.0,1.0,21,True
2021-12-14 04:00:00,Truck,Wheat,2017-01-29,1000.0,47.79006601939012,65.0,20.0,100.0,151.15763534275385,5.0,20.0,65.0,1000.0,92.98818167176866,5.266126894866104,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,3459.407765005399,1000.0,118.97087402864464,0.1,1.0,1.0,19,True
2021-12-14 05:00:00,Truck,Corn,2017-10-22,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,7.575155218931967,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,187.5774571292625,0.1,1.0,1.0,23,True
2021-12-14 06:00:00,Truck,Rice,2017-05-12,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,3.9496192898694806,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,384.8546191035037,0.1,1.0,1.0,23,True
2021-12-14 07:00:00,Truck,Rice,2017-01-08,1000.0,18.0,65.0,20.0,100.0,512.5049436867339,5.0,20.0,65.0,1000.0,5.0,2.9565173460482583,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,56.14780934770006,0.1,1.0,1.0,22,True
2021-12-14 08:00:00,Truck,Rice,2017-11-24,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,24.51654744401005,7.419640996254173,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,31.745446617237608,0.1,1.0,1.0,22,True
2021-12-14 09:00:00,Truck,Wheat,2017-03-28,1000.0,18.0,65.0,20.0,100.0,561.817200424314,5.0,20.0,65.0,1000.0,5.0,12.846845116659916,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,103.53745802432483,0.1,1.0,1.0,22,True
2021-12-14 10:00:00,Truck,Rice,2017-10-11,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,28.48981105734034,17.542648415639803,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,352.7689745743235,0.1,1.0,1.6882102866937316,21,True
2021-12-14 11:00:00,Van,Corn,2017-08-14,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,9.044230974948968,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,84.94747060781944,0.1,1.0,1.0,23,True
2021-12-14 12:00:00,Truck,Corn,2017-07-02,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,7.713478640822411,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,1033.9218926650815,0.1,1.0,1.0,23,True
2021-12-14 13:00:00,Truck,Wheat,2017-01-04,1000.0,24.00841149511313,65.0,20.0,100.0,196.44133615998027,5.0,20.0,65.0,1000.0,5.0,5.877198513985116,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,39.35749688270788,0.1,1.0,1.0,21,True
2021-12-14 14:00:00,Truck,Corn,2017-06-01,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,80.05606361297244,0.9561618458929668,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,67.99201525808938,0.1,1.0,1.0,22,True
2021-12-14 15:00:00,Motorbike,Wheat,2017-03-21,1000.0,18.0,65.0,20.0,100.0,460.1094324155927,5.0,20.0,65.0,1000.0,58.551716017425896,4.401449582719598,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,3484.044502707524,1000.0,48.21627314101227,0.1,1.0,1.0,20,True
2021-12-14 16:00:00,Van,Corn,2017-10-14,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,3.1256432975929216,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,9.705146600804571,0.1,1.0,1.0,23,True
2021-12-14 17:00:00,Van,Corn,2017-11-13,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,5.0,0.8963414693353899,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,51.42910903831565,0.1,1.0,1.0,23,True
2021-12-14 18:00:00,Truck,Corn,2017-01-26,1000.0,18.0,65.0,20.0,100.0,8.0,5.0,20.0,65.0,1000.0,70.99065340811966,5.707287003844748,83.79512776279621,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,157.30717296317994,0.1,1.0,1.0,21,True
2021-12-14 19:00:00,Van,Rice,2017-03-17,1000.0,28.64985333957029,65.0,20.0,100.0,180.0311096454282,5.0,20.0,65.0,1000.0,24.48770958685937,3.784515276866548,5.0,50.0,1000.0,100.0,25.0,65.0,500.0,24.0,1000.0,157.8322553333492,0.1,1.0,1.0,20,True
